LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID16336,16336,13,0.024210670962929726,127.0178804118314,1818.5215402291353,0.0,48584.1711042,27,10.0,1,,14.130275229357798,14.0,10.0,18.0,38505.0,1.44054366134001,0.23002880686490404,3.668775482930158
ID10643,10643,13,0.037469346076250076,150.6754315539016,1820.0075497715948,0.0,7197.654978400001,4,10.0,1,,17.972477064220183,18.0,11.0,24.0,48975.0,2.8529125558501582,0.28426476304269227,2.7888036309993427
ID13077,13077,13,0.028823278844356537,147.02049464517853,1831.9338554864255,0.0,23392.378679800004,13,10.0,1,,17.378715596330274,17.0,13.0,22.0,47357.0,1.533182353615304,0.22213922763658905,4.120580785609964
ID10394,10394,13,0.023371517658233643,152.5563612736773,1820.9573042986692,0.0,3598.8274892000004,2,10.0,1,,14.98165137614679,15.0,11.0,18.0,40825.0,1.2911483592001816,0.20703859370565145,3.980555535792843
ID14750,14750,13,0.024477368220686913,128.39518192641103,1820.7343130678842,0.0,35988.274892,20,10.0,1,,15.365504587155963,15.0,12.0,19.0,41871.0,1.3768536339128272,0.21054560965344055,3.8819870295349577
ID17440,17440,13,0.02011241763830185,128.56518124556084,1823.0868901183667,0.0,59380.65357180001,33,10.0,1,,12.673394495412843,13.0,9.0,16.0,34535.0,1.2457447543516589,0.20379555472626157,3.4445766540769434
ID9505,9505,13,0.06001095846295357,156.61227243089414,1811.1546736561143,0.0,0.0,0,10.0,1,,19.282568807339448,17.0,7.0,37.0,52545.0,7.179787412600946,0.39873172221823217,1.531192045027618
ID11746,11746,13,0.026749545708298683,155.59865478193504,1825.0899083274762,0.0,14395.309956800002,8,10.0,1,,16.486238532110093,17.0,11.0,20.0,44925.0,1.6791821510442175,0.21929815614458242,3.53165952977255
ID15202,15202,13,0.02337334118783474,127.2569294272919,1820.2009156402084,0.0,39587.102381200006,22,10.0,1,,14.984220183486238,15.0,11.0,18.0,40832.0,1.3003898472119715,0.20578016114873726,3.9330180593076705
ID10917,10917,13,0.032548677176237106,143.78310649625203,1822.03475850782,0.0,8997.068723,5,10.0,1,,17.37137614678899,18.0,11.0,22.0,47337.0,2.294743349682906,0.24974323045557031,3.0255409272706326
ID14054,14054,13,0.022075625136494637,123.81228097391228,1823.3421481715106,0.0,30590.0336582,17,10.0,1,,14.30091743119266,14.0,10.0,17.0,38970.0,1.1878063336889702,0.20790830720023667,4.1446334949833075
ID17002,17002,13,0.022906726226210594,127.25391698677025,1819.982855640232,0.0,53982.41233800001,30,10.0,1,,13.66275229357798,14.0,10.0,17.0,37231.0,1.3438101634652682,0.2216996750572708,3.690038242519852
ID15659,15659,13,0.02434537373483181,126.68889950746832,1818.9857814171082,0.0,43185.9298704,24,10.0,1,,14.933211009174311,15.0,11.0,18.0,40693.0,1.3604768863069006,0.21830275896129706,3.9336528158021222
ID16556,16556,13,0.024335138499736786,126.94220494227494,1819.1363753376554,0.0,52182.99859340001,29,10.0,1,,14.125137614678899,14.0,10.0,18.0,38491.0,1.495751211354403,0.22878881255231198,3.516582865182975
ID12015,12015,13,0.029477344825863838,153.04472850844556,1824.7948827017992,0.0,16194.723701400002,9,10.0,1,,17.25761467889908,17.0,12.0,22.0,47027.0,1.7258034047523565,0.23660038176290737,3.826533387581751
ID17647,17647,13,0.021934209391474724,128.14159032723043,1823.1186777686005,0.0,57581.23982720001,32,10.0,1,,13.266788990825688,13.0,9.0,17.0,36152.0,1.3511626042555833,0.21495663472880072,3.474387691712355
ID16112,16112,13,0.024316273629665375,126.75005711986383,1818.4808666525773,0.0,46784.75735960001,26,10.0,1,,14.429724770642203,14.0,10.0,18.0,39321.0,1.4076819206457467,0.22401441016633142,3.7520873096611544
ID10099,10099,13,0.043652791529893875,147.32849556940639,1818.4390324182486,0.0,1799.4137446000002,1,10.0,1,,18.547155963302753,18.0,11.0,27.0,50541.0,3.6771904007391125,0.3195782017020607,2.4430548508442476
ID11189,11189,13,0.030799994245171547,148.54018177820987,1828.5951035680143,0.0,10796.4824676,6,10.0,1,,17.18348623853211,17.0,11.0,22.0,46825.0,2.188799488633908,0.23775053859031078,3.015946838101928
ID14518,14518,13,0.02562478929758072,127.26031312720569,1821.3608126055194,0.0,34188.861147400006,19,10.0,1,,15.622385321100918,16.0,11.0,19.0,42571.0,1.4913399664483284,0.21800340250776845,3.7498634623521023
ID13821,13821,13,0.023851541802287102,120.2793868681468,1829.3615072943944,0.0,28790.619913600003,16,10.0,1,,14.968440366972477,15.0,11.0,18.0,40789.0,1.3435665315873302,0.21841551030114095,3.9942516833801713
ID13567,13567,13,0.026927240192890167,138.4483197130185,1834.0014689526186,0.0,25191.792424400002,14,10.0,1,,16.71302752293578,17.0,12.0,20.0,45543.0,1.5112873803035622,0.21477483684914006,3.910440468656273
ID14975,14975,13,0.02332906424999237,127.839225078207,1820.4778784742887,0.0,37787.6886366,21,10.0,1,,14.935045871559632,15.0,12.0,18.0,40698.0,1.286936384094202,0.2031000657801367,3.9182107395371366
ID17664,17664,20,0.018721530213952065,980.6265222760323,2052.386854312445,0.0,57581.23982720001,32,10.0,1,,13.650642201834863,14.0,10.0,17.0,37198.0,1.1125058986375047,0.16390111981973515,3.455784016055035
ID16130,16130,20,0.02078177221119404,977.8296105164669,2051.6390265055866,0.0,46784.75735960001,26,10.0,1,,14.654311926605505,15.0,12.0,18.0,39933.0,1.1283884904967334,0.17558725973438116,3.879492439398429
ID14534,14534,20,0.020900672301650047,988.4543846575681,2054.213568711155,0.0,34188.861147400006,19,10.0,1,,15.096146788990826,15.0,12.0,18.0,41137.0,1.1310608546223717,0.17025216752008795,3.8835001773356503
ID11208,11208,20,0.023989036679267883,973.2521872570749,2027.8074188706978,0.0,10796.4824676,6,10.0,1,,16.843302752293578,17.0,13.0,20.0,45898.0,1.2795824442874977,0.1759553103089552,3.939132037787427
ID10121,10121,20,0.028031809255480766,983.9679060361858,2019.52918642976,0.0,1799.4137446000002,1,10.0,1,,18.068990825688072,18.0,14.0,22.0,49238.0,1.528609894730601,0.19642797624793412,3.8813607446499403
ID13837,13837,20,0.02299673855304718,983.9191523085973,2055.155998385214,0.0,28790.619913600003,16,10.0,1,,15.828990825688074,16.0,13.0,19.0,43134.0,1.2801875729812564,0.17846529111790804,3.7449548382499738
ID14991,14991,20,0.02031487599015236,984.4550223112866,2053.1154384066344,0.0,37787.6886366,21,10.0,1,,14.817981651376147,15.0,12.0,18.0,40379.0,1.0871899441679402,0.1686220147652888,3.933270657818842
ID13586,13586,20,0.026961345225572586,981.2964758566408,2054.133729780173,0.0,25191.792424400002,14,10.0,1,,17.86348623853211,18.0,14.0,22.0,48678.0,1.4096917629901726,0.19071298201339176,4.059244599369321
ID12308,12308,20,0.02407464012503624,986.2562150324848,2031.0025945530658,0.0,17994.137446,10,10.0,1,,16.641100917431192,17.0,12.0,21.0,45347.0,1.288859513784615,0.17878822840043068,3.916603422479108
ID17238,17238,20,0.01928895339369774,978.9648865825061,2051.295235409206,0.0,55781.826082600004,31,10.0,1,,13.953761467889908,14.0,11.0,17.0,38024.0,1.1218321273417957,0.16766476951105108,3.5720461094509566
ID12568,12568,20,0.025608861818909645,986.2933104112439,2034.5493393273912,0.0,19793.551190600003,11,10.0,1,,17.108256880733943,17.0,13.0,20.0,46620.0,1.323439460070832,0.19011608146314965,4.1301061077262995
ID15448,15448,20,0.01932043395936489,981.0072531964175,2053.4489011171163,0.0,41386.51612580001,23,10.0,1,,14.413944954128441,14.0,11.0,18.0,39278.0,1.0597200770057518,0.16350295823718372,3.8227844904365997
ID16797,16797,20,0.020122405141592026,977.6258242494553,2050.6981534144347,0.0,50383.584848800005,28,10.0,1,,14.241467889908257,14.0,10.0,17.0,38808.0,1.1453016660174002,0.1746510183813673,3.69766124076007
ID13344,13344,20,0.023350071161985397,982.3585030234515,2054.725190964419,0.0,26991.206169000005,15,10.0,1,,16.11633027522936,16.0,13.0,20.0,43917.0,1.2952702991473584,0.17789074901043803,3.7582364489534186
ID11489,11489,20,0.02450665831565857,978.1035112738718,2030.6935090281513,0.0,12595.896212200001,7,10.0,1,,17.126605504587157,17.0,14.0,20.0,46670.0,1.2765996703737714,0.17731095689501986,4.041019532727263
ID12833,12833,20,0.027069590985774994,982.7343423046464,2050.1897116054456,0.0,21592.9649352,12,10.0,1,,17.892844036697248,18.0,14.0,22.0,48758.0,1.4703020031404859,0.18943509364198588,3.876345796783617
ID15905,15905,20,0.0201331228017807,977.1919156467269,2051.8288009213516,0.0,44985.343615000005,25,10.0,1,,14.617247706422019,15.0,12.0,18.0,39832.0,1.0872018398629495,0.16823643958526535,3.872351247477176
ID9826,9826,20,0.024767417460680008,981.1287328911877,2013.9797026800552,0.0,5398.2412338,3,10.0,1,,17.831926605504588,18.0,14.0,21.0,48592.0,1.221897369299764,0.1724948079430796,4.293966313413845
ID16354,16354,20,0.02049778215587139,978.0151006138566,2051.718948526453,0.0,48584.1711042,27,10.0,1,,14.350825688073394,14.0,11.0,18.0,39106.0,1.176840053627317,0.17430531829512005,3.6200873872473736
ID10663,10663,20,0.02341918647289276,978.5799332626401,2017.0631001256613,0.0,7197.654978400001,4,10.0,1,,16.571009174311925,17.0,13.0,19.0,45156.0,1.243412853015256,0.17424784281366118,3.955225420589543
ID13095,13095,20,0.024640139192342758,983.261911960337,2054.2692832184457,0.0,23392.378679800004,13,10.0,1,,16.906422018348625,17.0,13.0,20.0,46070.0,1.3576802815630586,0.17988368759668596,3.79696659139215
ID14766,14766,20,0.02079317905008793,988.1470256352006,2053.142075647726,0.0,35988.274892,20,10.0,1,,15.021651376146789,15.0,12.0,18.0,40934.0,1.1132169799051965,0.17081586281658268,3.937381110199053
ID15219,15219,20,0.02089744061231613,981.9883441646334,2052.8829455211962,0.0,39587.102381200006,22,10.0,1,,15.15302752293578,15.0,12.0,18.0,41292.0,1.1111482074036574,0.1709113322175723,3.9811108294998756
ID11764,11764,20,0.024330079555511475,983.81182299668,2030.0459279006054,0.0,14395.309956800002,8,10.0,1,,16.898715596330277,17.0,14.0,21.0,46049.0,1.2858722769766708,0.17910022188259186,3.9923744004459585
ID9526,9526,20,0.021663662046194077,985.567528613265,2018.528521565443,0.0,0.0,0,10.0,1,,13.720366972477064,14.0,10.0,18.0,37388.0,1.5495866097673172,0.1941917475370856,2.8796292247106354
ID14072,14072,20,0.019944163039326668,986.2860643145617,2053.836177073408,0.0,30590.0336582,17,10.0,1,,14.48256880733945,14.0,11.0,18.0,39465.0,1.0661701565061237,0.16870551385343638,3.921689977609597
ID10938,10938,20,0.02225550264120102,976.300592386381,2022.2330021779433,0.0,8997.068723,5,10.0,1,,15.925504587155963,16.0,13.0,20.0,43397.0,1.1980584867759794,0.1731708311382669,3.924268028344254
ID15676,15676,20,0.022006025537848473,978.8889894558841,2053.013505902339,0.0,43185.9298704,24,10.0,1,,15.396697247706422,15.0,12.0,18.0,41956.0,1.2023853975981613,0.1768678965823274,3.8488870589173754
ID17020,17020,20,0.01883925497531891,978.2302325003761,2051.5855400733017,0.0,53982.41233800001,30,10.0,1,,13.813211009174312,14.0,11.0,17.0,37641.0,1.120809114150712,0.1638093460611424,3.4693636506995422
ID16574,16574,20,0.02028796076774597,977.9191032001276,2050.7698333421035,0.0,52182.99859340001,29,10.0,1,,14.292844036697248,14.0,11.0,18.0,38948.0,1.157607547693548,0.1733795113637145,3.6487707236935223
ID9569,9569,23,0.06341478228569031,910.8052880819699,2532.3864862661285,0.0,0.0,0,10.0,1,,20.774311926605506,19.0,10.0,38.0,56610.0,7.189949591125808,0.40144292293671213,1.655309432113263
ID10978,10978,23,0.02692089043557644,913.0485959680221,2535.5605547477207,0.0,8997.068723,5,10.0,1,,15.598532110091742,16.0,11.0,20.0,42506.0,1.6691018327857283,0.23085630996806794,3.5056236174935083
ID12871,12871,23,0.02354576624929905,916.9796352776137,2531.937790362004,0.0,21592.9649352,12,10.0,1,,15.273761467889909,15.0,12.0,19.0,41621.0,1.1897404585231552,0.20233498614689538,4.320850781357071
ID12073,12073,23,0.027912676334381104,915.4753669442983,2533.09865337046,0.0,16194.723701400002,9,10.0,1,,15.904587155963302,16.0,12.0,20.0,43340.0,1.4426369665427805,0.24073627325419708,4.2781636516222425
ID11530,11530,23,0.030475063249468803,914.1375590808735,2534.6297537689748,0.0,12595.896212200001,7,10.0,1,,16.316697247706422,16.0,12.0,20.0,44463.0,1.7025171693422123,0.26048083403183225,3.9610495758969537
ID13131,13131,23,0.01975029520690441,916.7413819914568,2531.313362031507,0.0,23392.378679800004,13,10.0,1,,14.212477064220183,14.0,11.0,18.0,38729.0,1.046632208263544,0.17580456112139373,4.0606978453157465
ID9870,9870,23,0.030544599518179893,911.5151848202546,2535.7715573352484,0.0,5398.2412338,3,10.0,1,,17.45908256880734,18.0,12.0,22.0,47576.0,1.8374357757385946,0.23812615863753928,3.6549501111195104
ID10704,10704,23,0.029444454237818718,913.3704111046096,2534.828710658005,0.0,7197.654978400001,4,10.0,1,,17.053577981651376,17.0,12.0,21.0,46471.0,1.8176990843744383,0.23758842043168155,3.602239230835465
ID10162,10162,23,0.03746926784515381,910.8424544676719,2535.493876960431,0.0,1799.4137446000002,1,10.0,1,,18.16,18.0,12.0,24.0,49486.0,2.659330952703312,0.27856171765533777,2.975590656400443
ID11250,11250,23,0.03016992285847664,913.6506857023321,2535.239489649309,0.0,10796.4824676,6,10.0,1,,16.144587155963304,16.0,12.0,21.0,43994.0,1.7605391332912153,0.25964155071096995,3.780406253521455
ID10453,10453,23,0.021718179807066917,910.7976817895614,2536.080045124245,0.0,3598.8274892000004,2,10.0,1,,15.016146788990826,15.0,11.0,18.0,40919.0,1.254842242409358,0.18373669262371067,3.7148403600681403
ID13623,13623,23,0.019679632037878036,916.0990891040835,2531.14071003717,0.0,25191.792424400002,14,10.0,1,,14.385321100917432,14.0,11.0,17.0,39200.0,1.0587397344345022,0.17235880464779962,3.995151636852559
ID12346,12346,23,0.024606037884950638,916.0725300328778,2532.424580177291,0.0,17994.137446,10,10.0,1,,15.097981651376147,15.0,12.0,18.0,41142.0,1.2632322971915027,0.21912721096610074,4.296481581469028
ID11803,11803,23,0.02806592732667923,914.6458002064261,2534.2081696641562,0.0,14395.309956800002,8,10.0,1,,15.773577981651377,16.0,11.0,19.0,42983.0,1.4997916662321615,0.2448887587335622,4.137781765484588
ID12605,12605,23,0.023439981043338776,916.0664314034038,2532.0537121338652,0.0,19793.551190600003,11,10.0,1,,14.862018348623852,15.0,12.0,18.0,40499.0,1.2111994060152083,0.20714816994662408,4.211265865864288
ID15489,15489,24,0.06069640815258026,786.5711611157928,11.548377473176306,0.0,43185.9298704,24,10.0,1,,18.682201834862386,16.0,7.0,41.0,50909.0,8.384719397762693,0.497988888169603,1.4814281153502125
ID11845,11845,24,0.06444196403026581,784.6823071846832,15.358338444113057,0.0,16194.723701400002,9,10.0,1,,19.729174311926606,18.0,8.0,39.0,53762.0,7.544778967144723,0.4549071994749279,1.6352339742743107
ID16838,16838,24,0.027100663632154465,786.464750983606,11.564471091895468,0.0,53982.41233800001,30,10.0,1,,11.942385321100918,11.0,7.0,23.0,32543.0,3.760348154565414,0.32435349494927096,1.555634903904753
ID9927,9927,24,0.07041056454181671,781.0619525989102,15.468080840641607,0.0,1799.4137446000002,1,10.0,1,,20.62091743119266,18.0,8.0,45.0,56192.0,9.329177692955236,0.45439858704643166,1.3811731977164983
ID11015,11015,24,0.06121069937944412,784.8091657381929,16.20879757442335,0.0,10796.4824676,6,10.0,1,,18.877798165137616,17.0,8.0,38.0,51442.0,7.26755070441111,0.4384893195210178,1.5836005412016319
ID15945,15945,24,0.04795189946889877,787.4030652357065,11.914356886260943,0.0,46784.75735960001,26,10.0,1,,15.643302752293579,13.0,7.0,36.0,42628.0,6.860292712917719,0.43046603406796624,1.372388716585563
ID16393,16393,24,0.033329397439956665,787.3001696838261,11.467055295965263,0.0,52182.99859340001,29,10.0,1,,13.065688073394496,11.0,7.0,27.0,35604.0,4.736106578129998,0.3682449926300865,1.4849567237308328
ID14346,14346,24,0.06313718855381012,786.1825692946617,13.035110315005888,0.0,34188.861147400006,19,10.0,1,,19.045504587155964,17.0,8.0,40.0,51899.0,8.033025568936443,0.4807765547962294,1.5395616379531802
ID13395,13395,24,0.06922627985477448,785.4511299927234,14.322903729150019,0.0,25191.792424400002,14,10.0,1,,20.409174311926606,18.0,8.0,42.0,55615.0,8.452918120892772,0.4806160852893609,1.5674893792846103
ID13651,13651,24,0.060541871935129166,785.7876790651308,14.310362284809614,0.0,28790.619913600003,16,10.0,1,,18.50422018348624,17.0,8.0,38.0,50424.0,7.390542470832268,0.4595822613397982,1.576736594107623
ID12120,12120,24,0.06176847591996193,784.9984441847919,15.259671292846924,0.0,17994.137446,10,10.0,1,,19.166238532110093,17.0,8.0,37.0,52228.0,7.179615405158508,0.45054717544989165,1.658342066303499
ID12378,12378,24,0.0636279359459877,784.9033476702717,15.102181871820664,0.0,19793.551190600003,11,10.0,1,,19.436697247706423,18.0,8.0,39.0,52965.0,7.518072456670032,0.45575076052340574,1.6187744276327962
ID14810,14810,24,0.05763709172606468,785.8740091317044,12.17652737326995,0.0,37787.6886366,21,10.0,1,,17.977614678899084,16.0,7.0,38.0,48989.0,7.585770803555326,0.478510643816093,1.5340146027215436
ID9630,9630,24,0.06107122451066971,783.9328154579139,16.31178432966908,0.0,5398.2412338,3,10.0,1,,20.190458715596332,19.0,9.0,35.0,55019.0,6.4321304767071705,0.4331963057616334,1.8975813372072958
ID12639,12639,24,0.06889130920171738,785.0501145970322,15.00764787540221,0.0,21592.9649352,12,10.0,1,,20.503853211009176,18.0,8.0,42.0,55873.0,8.253802788879227,0.4707334012838261,1.5902025710170482
ID14112,14112,24,0.062367308884859085,786.3351655522158,13.851944388501986,0.0,32389.447402800004,18,10.0,1,,18.724403669724772,16.0,7.0,39.0,51024.0,7.816921926987238,0.4684156435106174,1.5282155155963084
ID17058,17058,24,0.024212615564465523,785.8527912836195,11.94372565758651,0.0,55781.826082600004,31,10.0,1,,11.314128440366973,10.0,7.0,21.0,30831.0,3.315025312860628,0.2939500409867325,1.550673152300778
ID15267,15267,24,0.056681424379348755,786.0961044126373,11.71515011902549,0.0,41386.51612580001,23,10.0,1,,17.88366972477064,16.0,7.0,39.0,48733.0,7.648100243577624,0.4803508983484783,1.517494062431045
ID11301,11301,24,0.06261548399925232,784.7820810073817,15.715628612618758,0.0,12595.896212200001,7,10.0,1,,19.369908256880734,18.0,8.0,37.0,52783.0,7.30038149177843,0.44583876210336987,1.6363265026896092
ID13157,13157,24,0.06074347347021103,785.7593376431188,14.344186730654616,0.0,26991.206169000005,15,10.0,1,,18.587522935779816,17.0,8.0,38.0,50651.0,7.4039710289138565,0.45550063935101714,1.5713154933028792
ID10470,10470,24,0.05894138664007187,784.3275799619204,16.402687909514132,0.0,7197.654978400001,4,10.0,1,,18.767339449541286,18.0,8.0,35.0,51141.0,6.751638002457595,0.42647956457650804,1.6620964718166598
ID16615,16615,24,0.03756629303097725,786.9498761874386,11.436871070724605,0.0,50383.584848800005,28,10.0,1,,13.732477064220184,12.0,7.0,30.0,37421.0,5.47769391343934,0.39187419484202063,1.4116524946116695
ID15721,15721,24,0.04919487237930298,786.1329085366392,11.584886250236552,0.0,44985.343615000005,25,10.0,1,,16.234128440366973,14.0,7.0,35.0,44238.0,6.846615776958713,0.44610476922801245,1.4629184751581499
ID16170,16170,24,0.043528661131858826,786.5258698591634,11.799032680423661,0.0,48584.1711042,27,10.0,1,,14.582385321100917,12.0,7.0,34.0,39737.0,6.4886876173367325,0.4115691003655635,1.3105159691745667
ID12907,12907,24,0.06319507956504822,785.0006775319105,14.372632053107509,0.0,23392.378679800004,13,10.0,1,,19.2851376146789,17.0,8.0,39.0,52552.0,7.583055732442846,0.46292904910063126,1.609532165537788
ID10224,10224,24,0.04333193600177765,783.2086732810741,16.032514570097703,0.0,3598.8274892000004,2,10.0,1,,17.535045871559632,17.0,10.0,25.0,47783.0,3.6176423188130937,0.36666397996347994,2.600864797683718
ID9329,9329,24,0.08690177649259567,778.0551475875408,15.130442121764997,0.0,0.0,0,10.0,1,,21.0451376146789,11.0,7.0,65.0,57348.0,16.147487541976272,0.4755928720692956,0.8401282642245724
ID14582,14582,24,0.06124487519264221,785.7485922593773,12.900349099968295,0.0,35988.274892,20,10.0,1,,18.66165137614679,16.0,8.0,39.0,50853.0,7.801503172508687,0.47968161180489244,1.5509099129698467
ID15033,15033,24,0.06152935326099396,786.5253920383451,12.332068739795726,0.0,39587.102381200006,22,10.0,1,,18.808440366972476,17.0,8.0,40.0,51253.0,8.037860253607269,0.48461715151685125,1.5276597488647041
ID11578,11578,24,0.062762551009655,784.7479284103896,15.32409413389719,0.0,14395.309956800002,8,10.0,1,,19.44770642201835,18.0,8.0,38.0,52995.0,7.293958792205054,0.4541708639376404,1.6654780417913486
ID10747,10747,24,0.055433858186006546,784.4480823112334,16.323105935241415,0.0,8997.068723,5,10.0,1,,17.755229357798164,16.0,8.0,34.0,48383.0,6.43525697223485,0.4200933056585726,1.632372498798223
ID13887,13887,24,0.054900214076042175,786.0664059459694,13.746790541881301,0.0,30590.0336582,17,10.0,1,,17.302385321100918,15.0,8.0,35.0,47149.0,6.818521099987453,0.44384340996862004,1.5601108864807232
